Ten_Category,Ma_Khach_Hang,Ten_Khach_Hang,Email,So_Luot_Thue_Trong_Category,Lan_Thue_Gan_Nhat
Sports,557,FELIX GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,2,2005-07-12 13:27:36
Sports,558,JIMMIE EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,3,2005-07-07 10:57:06
Sports,559,EVERETT BANDA,EVERETT.BANDA@sakilacustomer.org,2,2005-08-19 16:47:41
Sports,560,JORDAN ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,1,2005-08-01 10:13:41
Sports,562,WALLACE SLONE,WALLACE.SLONE@sakilacustomer.org,1,2005-07-27 22:20:17
Sports,563,KEN PREWITT,KEN.PREWITT@sakilacustomer.org,3,2005-08-19 01:41:44
Sports,564,BOB PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,1,2005-08-18 17:22:48
Sports,565,JAIME NETTLES,JAIME.NETTLES@sakilacustomer.org,3,2005-08-18 22:22:31
Sports,566,CASEY MENA,CASEY.MENA@sakilacustomer.org,1,2005-06-18 14:00:31
Sports,567,ALFREDO MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,2,2005-07-29 14:06:35
Sports,569,DAVE GARDINER,DAVE.GARDINER@sakilacustomer.org,6,2005-08-23 07:07:22
Sports,570,IVAN CROMWELL,IVAN.CROMWELL@sakilacustomer.org,3,2005-07-27 08:00:36
Sports,571,JOHNNIE CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,5,2005-08-23 15:35:59
Sports,572,SIDNEY BURLESON,SIDNEY.BURLESON@sakilacustomer.org,4,2005-08-19 21:32:23
Sports,573,BYRON BOX,BYRON.BOX@sakilacustomer.org,2,2005-08-17 23:24:25
Sports,574,JULIAN VEST,JULIAN.VEST@sakilacustomer.org,1,2005-07-08 20:05:38
Sports,575,ISAAC OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,3,2005-08-23 15:59:51
Sports,577,CLIFTON MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,1,2005-08-18 19:10:54
Sports,578,WILLARD LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,1,2005-08-01 21:11:54
Sports,579,DARYL LARUE,DARYL.LARUE@sakilacustomer.org,6,2005-08-23 15:30:48
Sports,580,ROSS GREY,ROSS.GREY@sakilacustomer.org,1,2005-08-02 04:00:19
Sports,581,VIRGIL WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,2005-08-22 23:18:10
Sports,582,ANDY VANHORN,ANDY.VANHORN@sakilacustomer.org,2,2006-02-14 15:16:03
Sports,583,MARSHALL THORN,MARSHALL.THORN@sakilacustomer.org,4,2005-08-02 05:02:56
Sports,585,PERRY SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,4,2005-07-30 20:25:24
Sports,586,KIRK STCLAIR,KIRK.STCLAIR@sakilacustomer.org,1,2005-05-25 22:48:22
Sports,587,SERGIO STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,1,2005-06-18 10:22:52
Sports,588,MARION OCAMPO,MARION.OCAMPO@sakilacustomer.org,1,2005-07-29 07:00:47
Sports,589,TRACY HERRMANN,TRACY.HERRMANN@sakilacustomer.org,3,2005-08-23 20:28:32
Sports,590,SETH HANNON,SETH.HANNON@sakilacustomer.org,5,2005-08-01 16:38:44
Sports,591,KENT ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,6,2005-08-18 14:29:39
Sports,592,TERRANCE ROUSH,TERRANCE.ROUSH@sakilacustomer.org,3,2005-07-27 14:58:40
Sports,593,RENE MCALISTER,RENE.MCALISTER@sakilacustomer.org,2,2005-08-01 06:13:38
Sports,594,EDUARDO HIATT,EDUARDO.HIATT@sakilacustomer.org,6,2005-08-22 07:54:47
Sports,595,TERRENCE GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,2,2005-07-30 18:32:51
Sports,596,ENRIQUE FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,5,2005-08-21 11:13:35
Sports,597,FREDDIE DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,2,2005-08-17 22:10:46
Sports,598,WADE DELVALLE,WADE.DELVALLE@sakilacustomer.org,2,2005-08-18 16:47:52
Sports,599,AUSTIN CINTRON,AUSTIN.CINTRON@sakilacustomer.org,1,2005-07-31 06:41:19
Travel,1,MARY SMITH,MARY.SMITH@sakilacustomer.org,1,2005-07-11 10:13:46
Travel,2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,2,2005-07-30 13:47:43
Travel,4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,2,2005-08-18 05:14:44
Travel,5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,2005-08-17 16:28:53
Travel,7,MARIA MILLER,MARIA.MILLER@sakilacustomer.org,2,2005-06-20 01:50:56
Travel,8,SUSAN WILSON,SUSAN.WILSON@sakilacustomer.org,2,2005-08-23 13:05:10
Travel,9,MARGARET MOORE,MARGARET.MOORE@sakilacustomer.org,4,2005-08-18 03:08:10
Travel,10,DOROTHY TAYLOR,DOROTHY.TAYLOR@sakilacustomer.org,1,2005-07-09 04:53:18
Travel,12,NANCY THOMAS,NANCY.THOMAS@sakilacustomer.org,1,2005-07-31 04:42:46
Travel,13,KAREN JACKSON,KAREN.JACKSON@sakilacustomer.org,3,2005-08-19 15:25:48
Travel,15,HELEN HARRIS,HELEN.HARRIS@sakilacustomer.org,3,2005-08-17 16:20:37
Travel,19,RUTH MARTINEZ,RUTH.MARTINEZ@sakilacustomer.org,1,2005-08-22 09:57:16
Travel,20,SHARON ROBINSON,SHARON.ROBINSON@sakilacustomer.org,1,2005-08-22 10:19:58
Travel,21,MICHELLE CLARK,MICHELLE.CLARK@sakilacustomer.org,3,2005-08-18 23:34:22
Travel,23,SARAH LEWIS,SARAH.LEWIS@sakilacustomer.org,1,2005-08-20 04:12:41
Travel,24,KIMBERLY LEE,KIMBERLY.LEE@sakilacustomer.org,2,2005-07-30 03:15:37
Travel,26,JESSICA HALL,JESSICA.HALL@sakilacustomer.org,1,2005-06-16 14:01:02
Travel,27,SHIRLEY ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,2,2005-08-18 13:57:50
Travel,28,CYNTHIA YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,3,2005-07-10 15:49:12
Travel,29,ANGELA HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,3,2005-08-20 12:03:35
Travel,30,MELISSA KING,MELISSA.KING@sakilacustomer.org,1,2005-07-09 02:34:45
Travel,32,AMY LOPEZ,AMY.LOPEZ@sakilacustomer.org,2,2005-07-12 00:49:05
Travel,38,MARTHA GONZALEZ,MARTHA.GONZALEZ@sakilacustomer.org,2,2005-07-30 02:08:58
Travel,39,DEBRA NELSON,DEBRA.NELSON@sakilacustomer.org,1,2005-06-17 04:51:43
Travel,42,CAROLYN PEREZ,CAROLYN.PEREZ@sakilacustomer.org,1,2005-07-12 16:52:13
Travel,43,CHRISTINE ROBERTS,CHRISTINE.ROBERTS@sakilacustomer.org,3,2005-07-29 05:25:32
Travel,44,MARIE TURNER,MARIE.TURNER@sakilacustomer.org,1,2005-08-18 07:16:58
Travel,45,JANET PHILLIPS,JANET.PHILLIPS@sakilacustomer.org,1,2005-08-23 22:13:04
Travel,46,CATHERINE CAMPBELL,CATHERINE.CAMPBELL@sakilacustomer.org,2,2005-08-18 04:49:27
Travel,47,FRANCES PARKER,FRANCES.PARKER@sakilacustomer.org,2,2005-07-07 04:29:20
Travel,48,ANN EVANS,ANN.EVANS@sakilacustomer.org,1,2005-07-07 19:52:01
Travel,50,DIANE COLLINS,DIANE.COLLINS@sakilacustomer.org,3,2005-06-15 03:38:53
Travel,51,ALICE STEWART,ALICE.STEWART@sakilacustomer.org,2,2005-08-01 02:20:01
Travel,52,JULIE SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,1,2005-07-29 16:17:49
Travel,53,HEATHER MORRIS,HEATHER.MORRIS@sakilacustomer.org,2,2005-06-20 19:47:12
Travel,54,TERESA ROGERS,TERESA.ROGERS@sakilacustomer.org,1,2005-07-08 09:51:02
Travel,56,GLORIA COOK,GLORIA.COOK@sakilacustomer.org,3,2006-02-14 15:16:03
Travel,58,JEAN BELL,JEAN.BELL@sakilacustomer.org,2,2005-08-20 17:15:06
Travel,59,CHERYL MURPHY,CHERYL.MURPHY@sakilacustomer.org,4,2005-07-29 14:45:23
Travel,60,MILDRED BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,2005-08-02 07:58:50
Travel,63,ASHLEY RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,2,2005-08-22 10:24:32
Travel,64,JUDITH COX,JUDITH.COX@sakilacustomer.org,2,2005-07-31 13:49:02
Travel,65,ROSE HOWARD,ROSE.HOWARD@sakilacustomer.org,2,2005-08-17 23:02:00
Travel,66,JANICE WARD,JANICE.WARD@sakilacustomer.org,2,2005-07-28 10:18:16
Travel,67,KELLY TORRES,KELLY.TORRES@sakilacustomer.org,1,2005-07-10 00:58:37
Travel,69,JUDY GRAY,JUDY.GRAY@sakilacustomer.org,1,2005-07-11 17:37:22
Travel,71,KATHY JAMES,KATHY.JAMES@sakilacustomer.org,2,2005-07-29 15:41:31
Travel,74,DENISE KELLY,DENISE.KELLY@sakilacustomer.org,4,2005-07-30 09:06:31
Travel,75,TAMMY SANDERS,TAMMY.SANDERS@sakilacustomer.org,2,2006-02-14 15:16:03
Travel,77,JANE BENNETT,JANE.BENNETT@sakilacustomer.org,2,2005-08-18 06:43:56
Travel,78,LORI WOOD,LORI.WOOD@sakilacustomer.org,1,2005-07-09 05:20:24
Travel,80,MARILYN ROSS,MARILYN.ROSS@sakilacustomer.org,1,2005-07-29 09:38:19
Travel,82,KATHRYN COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,1,2005-07-08 06:46:26
Travel,83,LOUISE JENKINS,LOUISE.JENKINS@sakilacustomer.org,1,2005-08-23 02:33:27
Travel,84,SARA PERRY,SARA.PERRY@sakilacustomer.org,1,2005-06-17 11:57:15
Travel,85,ANNE POWELL,ANNE.POWELL@sakilacustomer.org,3,2005-08-20 10:08:53
Travel,86,JACQUELINE LONG,JACQUELINE.LONG@sakilacustomer.org,1,2005-05-25 09:35:12
Travel,87,WANDA PATTERSON,WANDA.PATTERSON@sakilacustomer.org,2,2005-06-18 16:50:44
Travel,88,BONNIE HUGHES,BONNIE.HUGHES@sakilacustomer.org,3,2005-08-02 06:36:27
Travel,89,JULIA FLORES,JULIA.FLORES@sakilacustomer.org,2,2005-07-31 23:17:57
Travel,90,RUBY WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,1,2005-07-09 14:26:01
Travel,91,LOIS BUTLER,LOIS.BUTLER@sakilacustomer.org,3,2005-08-02 19:45:33
Travel,92,TINA SIMMONS,TINA.SIMMONS@sakilacustomer.org,2,2005-07-30 02:56:08
Travel,97,ANNIE RUSSELL,ANNIE.RUSSELL@sakilacustomer.org,2,2005-07-12 13:48:14
Travel,98,LILLIAN GRIFFIN,LILLIAN.GRIFFIN@sakilacustomer.org,1,2005-08-23 03:58:28
Travel,100,ROBIN HAYES,ROBIN.HAYES@sakilacustomer.org,2,2005-07-28 23:14:56
Travel,101,PEGGY MYERS,PEGGY.MYERS@sakilacustomer.org,1,2005-07-12 00:12:02
Travel,102,CRYSTAL FORD,CRYSTAL.FORD@sakilacustomer.org,1,2005-07-09 06:48:49
Travel,103,GLADYS HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,2,2005-08-20 22:39:16
Travel,104,RITA GRAHAM,RITA.GRAHAM@sakilacustomer.org,2,2005-07-07 00:56:09
Travel,105,DAWN SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,2,2005-08-23 07:24:27
Travel,106,CONNIE WALLACE,CONNIE.WALLACE@sakilacustomer.org,2,2005-07-28 19:14:17
Travel,107,FLORENCE WOODS,FLORENCE.WOODS@sakilacustomer.org,1,2005-07-11 08:25:22
Travel,108,TRACY COLE,TRACY.COLE@sakilacustomer.org,1,2005-06-15 18:13:46
Travel,109,EDNA WEST,EDNA.WEST@sakilacustomer.org,3,2005-08-01 02:09:33
Travel,110,TIFFANY JORDAN,TIFFANY.JORDAN@sakilacustomer.org,1,2005-08-18 15:52:12
Travel,111,CARMEN OWENS,CARMEN.OWENS@sakilacustomer.org,3,2005-07-06 02:33:48
Travel,112,ROSA REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,2,2005-07-31 14:48:01
Travel,113,CINDY FISHER,CINDY.FISHER@sakilacustomer.org,2,2005-08-01 06:30:04
Travel,114,GRACE ELLIS,GRACE.ELLIS@sakilacustomer.org,2,2005-07-29 09:05:33
Travel,115,WENDY HARRISON,WENDY.HARRISON@sakilacustomer.org,2,2005-07-11 21:35:20
Travel,116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,1,2005-08-20 11:56:30
Travel,117,EDITH MCDONALD,EDITH.MCDONALD@sakilacustomer.org,1,2005-05-31 16:00:33
Travel,120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,3,2005-07-07 18:47:03
Travel,121,JOSEPHINE GOMEZ,JOSEPHINE.GOMEZ@sakilacustomer.org,1,2005-08-19 03:46:34
Travel,122,THELMA MURRAY,THELMA.MURRAY@sakilacustomer.org,3,2005-08-01 15:32:41
Travel,123,SHANNON FREEMAN,SHANNON.FREEMAN@sakilacustomer.org,1,2005-06-19 05:43:43
Travel,124,SHEILA WELLS,SHEILA.WELLS@sakilacustomer.org,1,2005-05-31 05:32:29
Travel,125,ETHEL WEBB,ETHEL.WEBB@sakilacustomer.org,2,2005-07-29 22:37:49
Travel,127,ELAINE STEVENS,ELAINE.STEVENS@sakilacustomer.org,4,2005-08-19 01:05:08
Travel,128,MARJORIE TUCKER,MARJORIE.TUCKER@sakilacustomer.org,1,2005-07-30 13:11:11
Travel,129,CARRIE PORTER,CARRIE.PORTER@sakilacustomer.org,2,2005-08-20 07:54:54
Travel,130,CHARLOTTE HUNTER,CHARLOTTE.HUNTER@sakilacustomer.org,1,2005-06-16 07:55:01
Travel,131,MONICA HICKS,MONICA.HICKS@sakilacustomer.org,3,2005-07-10 11:22:08
Travel,133,PAULINE HENRY,PAULINE.HENRY@sakilacustomer.org,1,2005-06-19 11:12:35
Travel,134,EMMA BOYD,EMMA.BOYD@sakilacustomer.org,1,2005-08-02 22:24:31
Travel,135,JUANITA MASON,JUANITA.MASON@sakilacustomer.org,2,2005-08-18 03:53:34
Travel,137,RHONDA KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,4,2005-07-08 00:26:56
Travel,138,HAZEL WARREN,HAZEL.WARREN@sakilacustomer.org,1,2005-08-02 07:48:31
Travel,139,AMBER DIXON,AMBER.DIXON@sakilacustomer.org,1,2005-08-19 02:23:23
Travel,140,EVA RAMOS,EVA.RAMOS@sakilacustomer.org,3,2005-08-18 19:34:02
Travel,141,DEBBIE REYES,DEBBIE.REYES@sakilacustomer.org,3,2005-08-01 22:03:10
Travel,142,APRIL BURNS,APRIL.BURNS@sakilacustomer.org,2,2005-07-08 01:51:32
Travel,143,LESLIE GORDON,LESLIE.GORDON@sakilacustomer.org,1,2005-05-26 10:14:09
Travel,144,CLARA SHAW,CLARA.SHAW@sakilacustomer.org,2,2005-08-01 04:12:08
Travel,145,LUCILLE HOLMES,LUCILLE.HOLMES@sakilacustomer.org,1,2005-08-18 18:06:53
Travel,146,JAMIE RICE,JAMIE.RICE@sakilacustomer.org,1,2005-06-18 04:32:28
Travel,148,ELEANOR HUNT,ELEANOR.HUNT@sakilacustomer.org,5,2005-08-21 02:31:35
Travel,150,DANIELLE DANIELS,DANIELLE.DANIELS@sakilacustomer.org,2,2005-08-21 15:00:49
Travel,152,ALICIA MILLS,ALICIA.MILLS@sakilacustomer.org,1,2005-08-18 20:14:56
Travel,153,SUZANNE NICHOLS,SUZANNE.NICHOLS@sakilacustomer.org,1,2005-06-20 02:22:08
Travel,155,GAIL KNIGHT,GAIL.KNIGHT@sakilacustomer.org,2,2005-08-22 04:48:44
Travel,156,BERTHA FERGUSON,BERTHA.FERGUSON@sakilacustomer.org,2,2005-08-20 03:26:10
Travel,157,DARLENE ROSE,DARLENE.ROSE@sakilacustomer.org,1,2005-07-30 13:48:17
Travel,158,VERONICA STONE,VERONICA.STONE@sakilacustomer.org,2,2005-08-17 21:46:47
Travel,159,JILL HAWKINS,JILL.HAWKINS@sakilacustomer.org,2,2005-07-30 05:34:45
Travel,160,ERIN DUNN,ERIN.DUNN@sakilacustomer.org,1,2005-07-31 09:25:38
Travel,161,GERALDINE PERKINS,GERALDINE.PERKINS@sakilacustomer.org,1,2005-07-07 13:59:20
Travel,163,CATHY SPENCER,CATHY.SPENCER@sakilacustomer.org,3,2005-08-23 15:39:38
Travel,164,JOANN GARDNER,JOANN.GARDNER@sakilacustomer.org,1,2005-07-08 04:21:54
Travel,165,LORRAINE STEPHENS,LORRAINE.STEPHENS@sakilacustomer.org,1,2005-07-06 13:57:56
Travel,166,LYNN PAYNE,LYNN.PAYNE@sakilacustomer.org,1,2005-07-06 07:18:20
Travel,167,SALLY PIERCE,SALLY.PIERCE@sakilacustomer.org,1,2005-08-18 18:19:16
Travel,170,BEATRICE ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,2,2005-07-10 03:50:47
Travel,171,DOLORES WAGNER,DOLORES.WAGNER@sakilacustomer.org,2,2005-08-19 06:22:48
Travel,172,BERNICE WILLIS,BERNICE.WILLIS@sakilacustomer.org,3,2005-08-18 07:29:46
Travel,173,AUDREY RAY,AUDREY.RAY@sakilacustomer.org,4,2005-08-17 21:50:39
Travel,174,YVONNE WATKINS,YVONNE.WATKINS@sakilacustomer.org,3,2005-07-29 04:49:26
Travel,175,ANNETTE OLSON,ANNETTE.OLSON@sakilacustomer.org,1,2005-07-27 18:06:30
Travel,176,JUNE CARROLL,JUNE.CARROLL@sakilacustomer.org,1,2005-06-18 17:45:00
Travel,177,SAMANTHA DUNCAN,SAMANTHA.DUNCAN@sakilacustomer.org,1,2005-07-11 16:51:39
Travel,178,MARION SNYDER,MARION.SNYDER@sakilacustomer.org,4,2005-07-29 05:48:15
Travel,179,DANA HART,DANA.HART@sakilacustomer.org,2,2005-06-15 08:41:13
Travel,180,STACY CUNNINGHAM,STACY.CUNNINGHAM@sakilacustomer.org,1,2005-08-21 00:52:58
Travel,181,ANA BRADLEY,ANA.BRADLEY@sakilacustomer.org,3,2005-08-21 10:46:35
Travel,184,VIVIAN RUIZ,VIVIAN.RUIZ@sakilacustomer.org,2,2005-08-19 12:14:14
Travel,185,ROBERTA HARPER,ROBERTA.HARPER@sakilacustomer.org,1,2005-05-26 00:55:56
Travel,188,MELANIE ARMSTRONG,MELANIE.ARMSTRONG@sakilacustomer.org,2,2005-08-21 10:33:23
Travel,189,LORETTA CARPENTER,LORETTA.CARPENTER@sakilacustomer.org,1,2005-07-11 11:46:57
Travel,190,YOLANDA WEAVER,YOLANDA.WEAVER@sakilacustomer.org,3,2005-08-21 02:07:22
Travel,192,LAURIE LAWRENCE,LAURIE.LAWRENCE@sakilacustomer.org,2,2006-02-14 15:16:03
Travel,193,KATIE ELLIOTT,KATIE.ELLIOTT@sakilacustomer.org,3,2005-08-20 06:10:44
Travel,194,KRISTEN CHAVEZ,KRISTEN.CHAVEZ@sakilacustomer.org,1,2005-07-09 08:14:58
Travel,195,VANESSA SIMS,VANESSA.SIMS@sakilacustomer.org,2,2005-08-02 01:58:36
Travel,197,SUE PETERS,SUE.PETERS@sakilacustomer.org,2,2005-08-02 12:20:42
Travel,198,ELSIE KELLEY,ELSIE.KELLEY@sakilacustomer.org,2,2005-07-10 14:34:53
Travel,199,BETH FRANKLIN,BETH.FRANKLIN@sakilacustomer.org,2,2005-07-31 16:04:22
Travel,200,JEANNE LAWSON,JEANNE.LAWSON@sakilacustomer.org,2,2005-08-23 19:35:42
Travel,201,VICKI FIELDS,VICKI.FIELDS@sakilacustomer.org,1,2005-08-21 19:39:28
Travel,202,CARLA GUTIERREZ,CARLA.GUTIERREZ@sakilacustomer.org,1,2005-06-20 20:27:18
Travel,203,TARA RYAN,TARA.RYAN@sakilacustomer.org,2,2005-07-29 08:17:51
Travel,204,ROSEMARY SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,1,2005-06-17 04:18:48
Travel,205,EILEEN CARR,EILEEN.CARR@sakilacustomer.org,1,2005-06-16 18:01:36
Travel,206,TERRI VASQUEZ,TERRI.VASQUEZ@sakilacustomer.org,1,2005-08-02 05:35:03
Travel,207,GERTRUDE CASTILLO,GERTRUDE.CASTILLO@sakilacustomer.org,2,2005-07-29 21:18:59
Travel,211,STACEY MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,1,2005-08-01 09:02:15
Travel,213,GINA WILLIAMSON,GINA.WILLIAMSON@sakilacustomer.org,3,2005-08-19 20:55:23
Travel,214,KRISTIN JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,2,2005-08-01 20:02:01
Travel,215,JESSIE BANKS,JESSIE.BANKS@sakilacustomer.org,2,2005-08-21 01:32:17
Travel,216,NATALIE MEYER,NATALIE.MEYER@sakilacustomer.org,5,2005-08-21 19:01:36
Travel,217,AGNES BISHOP,AGNES.BISHOP@sakilacustomer.org,2,2005-08-01 23:29:58
Travel,218,VERA MCCOY,VERA.MCCOY@sakilacustomer.org,1,2005-08-22 02:14:19
Travel,219,WILLIE HOWELL,WILLIE.HOWELL@sakilacustomer.org,2,2005-07-09 20:33:50
Travel,220,CHARLENE ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,1,2005-08-02 09:54:19
Travel,221,BESSIE MORRISON,BESSIE.MORRISON@sakilacustomer.org,1,2005-06-18 10:50:09
Travel,223,MELINDA FERNANDEZ,MELINDA.FERNANDEZ@sakilacustomer.org,2,2005-08-21 14:07:35
Travel,225,ARLENE HARVEY,ARLENE.HARVEY@sakilacustomer.org,1,2005-07-11 18:47:41
Travel,226,MAUREEN LITTLE,MAUREEN.LITTLE@sakilacustomer.org,1,2005-08-18 01:07:00
Travel,228,ALLISON STANLEY,ALLISON.STANLEY@sakilacustomer.org,2,2005-07-08 08:44:32
Travel,229,TAMARA NGUYEN,TAMARA.NGUYEN@sakilacustomer.org,3,2005-08-19 18:57:29
Travel,230,JOY GEORGE,JOY.GEORGE@sakilacustomer.org,1,2005-07-27 13:59:11
Travel,232,CONSTANCE REID,CONSTANCE.REID@sakilacustomer.org,2,2005-08-20 09:33:58
Travel,233,LILLIE KIM,LILLIE.KIM@sakilacustomer.org,1,2005-07-29 10:26:14
Travel,235,JACKIE LYNCH,JACKIE.LYNCH@sakilacustomer.org,2,2005-08-22 09:33:08
Travel,236,MARCIA DEAN,MARCIA.DEAN@sakilacustomer.org,3,2005-08-19 21:09:30
Travel,237,TANYA GILBERT,TANYA.GILBERT@sakilacustomer.org,1,2005-08-02 08:55:35
Travel,238,NELLIE GARRETT,NELLIE.GARRETT@sakilacustomer.org,3,2005-07-29 08:20:49
Travel,239,MINNIE ROMERO,MINNIE.ROMERO@sakilacustomer.org,1,2005-08-18 21:30:12
Travel,240,MARLENE WELCH,MARLENE.WELCH@sakilacustomer.org,2,2005-08-19 11:44:59
Travel,242,GLENDA FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,1,2005-06-15 09:56:02
Travel,243,LYDIA BURKE,LYDIA.BURKE@sakilacustomer.org,1,2005-07-08 18:00:14
Travel,244,VIOLA HANSON,VIOLA.HANSON@sakilacustomer.org,1,2006-02-14 15:16:03
Travel,245,COURTNEY DAY,COURTNEY.DAY@sakilacustomer.org,1,2005-07-27 16:05:00
Travel,246,MARIAN MENDOZA,MARIAN.MENDOZA@sakilacustomer.org,1,2005-07-12 12:22:12
Travel,247,STELLA MORENO,STELLA.MORENO@sakilacustomer.org,2,2005-08-23 13:45:44
Travel,248,CAROLINE BOWMAN,CAROLINE.BOWMAN@sakilacustomer.org,1,2005-07-28 07:10:11
Travel,249,DORA MEDINA,DORA.MEDINA@sakilacustomer.org,3,2005-07-27 21:47:37
Travel,250,JO FOWLER,JO.FOWLER@sakilacustomer.org,3,2005-08-21 16:24:45
Travel,251,VICKIE BREWER,VICKIE.BREWER@sakilacustomer.org,2,2005-07-31 14:06:25
Travel,252,MATTIE HOFFMAN,MATTIE.HOFFMAN@sakilacustomer.org,2,2005-08-01 04:31:18
Travel,253,TERRY CARLSON,TERRY.CARLSON@sakilacustomer.org,2,2005-07-31 03:50:46
Travel,254,MAXINE SILVA,MAXINE.SILVA@sakilacustomer.org,1,2005-08-01 11:48:51
Travel,255,IRMA PEARSON,IRMA.PEARSON@sakilacustomer.org,1,2005-08-17 18:07:13
Travel,256,MABEL HOLLAND,MABEL.HOLLAND@sakilacustomer.org,2,2005-08-02 05:07:07
Travel,258,MYRTLE FLEMING,MYRTLE.FLEMING@sakilacustomer.org,1,2005-06-16 16:38:10
Travel,260,CHRISTY VARGAS,CHRISTY.VARGAS@sakilacustomer.org,1,2005-07-27 11:23:09
Travel,261,DEANNA BYRD,DEANNA.BYRD@sakilacustomer.org,4,2005-08-20 14:42:34
Travel,262,PATSY DAVIDSON,PATSY.DAVIDSON@sakilacustomer.org,1,2005-08-21 12:54:22
Travel,263,HILDA HOPKINS,HILDA.HOPKINS@sakilacustomer.org,2,2005-08-01 10:03:20
Travel,264,GWENDOLYN MAY,GWENDOLYN.MAY@sakilacustomer.org,1,2005-07-11 19:46:05
Travel,265,JENNIE TERRY,JENNIE.TERRY@sakilacustomer.org,2,2005-08-01 14:13:00
Travel,266,NORA HERRERA,NORA.HERRERA@sakilacustomer.org,2,2005-08-17 04:25:42
Travel,267,MARGIE WADE,MARGIE.WADE@sakilacustomer.org,1,2005-07-28 22:47:06
Travel,268,NINA SOTO,NINA.SOTO@sakilacustomer.org,1,2005-07-10 08:18:22
Travel,269,CASSANDRA WALTERS,CASSANDRA.WALTERS@sakilacustomer.org,1,2005-08-19 12:42:28
Travel,270,LEAH CURTIS,LEAH.CURTIS@sakilacustomer.org,2,2005-08-21 18:09:51
Travel,271,PENNY NEAL,PENNY.NEAL@sakilacustomer.org,1,2005-07-28 00:24:14
Travel,274,NAOMI JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,2,2005-07-07 08:32:12
Travel,275,CAROLE BARNETT,CAROLE.BARNETT@sakilacustomer.org,1,2005-08-21 03:32:03
Travel,279,DIANNE SHELTON,DIANNE.SHELTON@sakilacustomer.org,1,2005-07-08 00:34:25
Travel,280,TRACEY BARRETT,TRACEY.BARRETT@sakilacustomer.org,2,2005-08-02 18:01:25
Travel,282,JENNY CASTRO,JENNY.CASTRO@sakilacustomer.org,1,2005-06-18 00:29:51
Travel,283,FELICIA SUTTON,FELICIA.SUTTON@sakilacustomer.org,2,2005-07-30 18:30:37
Travel,285,MIRIAM MCKINNEY,MIRIAM.MCKINNEY@sakilacustomer.org,3,2005-08-23 02:06:41
Travel,286,VELMA LUCAS,VELMA.LUCAS@sakilacustomer.org,1,2005-08-18 18:58:35
Travel,288,BOBBIE CRAIG,BOBBIE.CRAIG@sakilacustomer.org,2,2005-08-22 12:41:33
Travel,290,KRISTINA CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,1,2005-07-10 16:22:20
Travel,291,TONI HOLT,TONI.HOLT@sakilacustomer.org,1,2005-05-29 09:26:34
Travel,292,MISTY LAMBERT,MISTY.LAMBERT@sakilacustomer.org,4,2005-08-21 14:11:19
Travel,293,MAE FLETCHER,MAE.FLETCHER@sakilacustomer.org,1,2005-06-20 11:46:48
Travel,295,DAISY BATES,DAISY.BATES@sakilacustomer.org,2,2005-07-11 19:17:21
